Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url
10-01-2019,Polaroid,"High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon, but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all.",26.898,757,5.9,en,"Horror, Thriller, Mystery",https://image.tmdb.org/t/p/original/3ExDhZAqaSQaUNka4CDkvEaI72L.jpg
18-03-2021,Get the Goat,"Bruceuilis, a policeman from the countryside, is assigned to rescue Celestina, a goat considered heritage of his small city, and travels to São Paulo. There, he meets police clerk Trindade, who decides to venture out into the field, even though it is not his specialty.",26.884,155,6.9,pt,"Action, Comedy, Crime",https://image.tmdb.org/t/p/original/rzcdLb0BhPaUJjD2jEcfRMiwOgh.jpg
05-12-2008,Punisher: War Zone,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.",26.881,843,5.8,en,"Action, Crime",https://image.tmdb.org/t/p/original/oOvKJgYUIpfswGHAdW6159bPbvM.jpg
24-10-2001,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",26.876,10197,7.8,en,"Fantasy, Drama, Mystery",https://image.tmdb.org/t/p/original/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg
08-07-2008,Batman: Gotham Knight,A collection of key events mark Bruce Wayne's life as he journeys from beginner to Dark Knight.,26.873,477,6.7,en,"Science Fiction, Animation, Action, Adventure",https://image.tmdb.org/t/p/original/f3xUrqo7yEiU0guk2Ua3Znqiw6S.jpg
24-05-1985,A View to a Kill,A newly-developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin.,26.873,1441,6.1,en,"Adventure, Action, Thriller",https://image.tmdb.org/t/p/original/arJF829RP9cYvh0NU70dC5TtXSa.jpg
31-01-2020,Lamp Life,Bo Peep explains what happened to herself and her sheep between the events of Toy Story 2 and Toy Story 4.,26.872,223,7.3,en,"Animation, Comedy, Family",https://image.tmdb.org/t/p/original/mJ95RnlammhYb6ZvBbQFLq8Jqnl.jpg
26-02-2021,The Father,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",26.869,1939,8.2,en,Drama,https://image.tmdb.org/t/p/original/pr3bEQ517uMb5loLvjFQi8uLAsp.jpg
24-09-2015,Pan,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",26.863,2366,6,en,"Fantasy, Adventure, Family",https://image.tmdb.org/t/p/original/cjcrkPeQkrkEVYrd3lHWJbfBdrv.jpg
15-05-2015,Area 51,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",26.862,462,4.7,en,"Horror, Thriller, Science Fiction, Mystery",https://image.tmdb.org/t/p/original/ochcUJTPQSfU5fDMA21y4xoDzeX.jpg
24-09-2020,Another Round,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,26.86,1791,7.7,da,"Comedy, Drama",https://image.tmdb.org/t/p/original/fsn4cjpCvWuP9wU9hcFnK7M8RZC.jpg
15-08-1997,Event Horizon,"In 2047, a group of astronauts are sent to investigate and salvage the starship 'Event Horizon' which disappeared mysteriously 7 years before on its maiden voyage. With its return, the crew of the 'Lewis and Clark' discovers the real truth behind the disappearance of the 'Event Horizon' – and something even more terrifying.",26.838,2041,6.5,en,"Horror, Science Fiction, Mystery",https://image.tmdb.org/t/p/original/qfluaDXv0cIdLwgQWzNB2piHL2q.jpg
24-08-2007,War,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",26.833,1267,6.3,en,"Action, Thriller",https://image.tmdb.org/t/p/original/pBwU58L6qR4dwbFSJSWXIeDGePp.jpg
12-01-2018,A Woman With No Filter,"Paz, a kind woman, has allowed everyone around her to treat her as if she were worth nothing, keeping silent so as not to hurt feelings. Until one day, in her head, a phenomenon forces her to express what she feels.",26.832,121,7.8,es,Comedy,https://image.tmdb.org/t/p/original/ayBqDoZ6Znvb9gMk2F4syPZr18f.jpg
29-01-2014,That Awkward Moment,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another.",26.832,2320,6.1,en,"Comedy, Romance",https://image.tmdb.org/t/p/original/6uOm6ryZg4GhYRPQZ2ID2TkTdpY.jpg
05-11-1999,Scooby-Doo! and the Witch's Ghost,"Scooby-Doo and the Mystery Gang visit Oakhaven, Massachusetts to seek strange goings on involving a famous horror novelist and his ancestor who is rumored be a witch.",26.83,310,7.4,en,"Animation, Comedy, Mystery, Family, Fantasy",https://image.tmdb.org/t/p/original/7dXUodHXR1m0x6ZpyVpMrgNVfBD.jpg
02-07-2003,"Legally Blonde 2: Red, White & Blonde","Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.",26.829,1200,5.6,en,Comedy,https://image.tmdb.org/t/p/original/4kC0UGTuJgFnlZq2ZM6OiY7nuY8.jpg
30-06-1995,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",26.814,4401,7.4,en,"Drama, History, Adventure",https://image.tmdb.org/t/p/original/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg
18-12-2009,Avatar: Scene Deconstruction,The deconstruction of the Avatar scenes and sets,26.81,2,8.5,en,Documentary,https://image.tmdb.org/t/p/original/uCreCQFReeF0RiIXkQypRYHwikx.jpg
15-09-1999,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",26.808,10049,8,en,Drama,https://image.tmdb.org/t/p/original/wby9315QzVKdW9BonAefg8jGTTb.jpg
